date,store_id,sku_id,forecast_units,avg_daily_demand,std_daily_demand
2025-07-18,TOKYO_01,SKU_HT_002,36.1,36.30357142857143,8.197382382326563
2025-07-19,TOKYO_01,SKU_HT_002,46.2,36.30357142857143,8.197382382326563
2025-07-20,TOKYO_01,SKU_HT_002,44.0,36.30357142857143,8.197382382326563
2025-07-21,TOKYO_01,SKU_HT_002,31.7,36.30357142857143,8.197382382326563
2025-07-22,TOKYO_01,SKU_HT_002,36.5,36.30357142857143,8.197382382326563
2025-07-23,TOKYO_01,SKU_HT_002,37.7,36.30357142857143,8.197382382326563
2025-07-24,TOKYO_01,SKU_HT_002,30.9,36.30357142857143,8.197382382326563
2025-07-25,TOKYO_01,SKU_HT_002,36.1,36.30357142857143,8.197382382326563
2025-07-26,TOKYO_01,SKU_HT_002,46.2,36.30357142857143,8.197382382326563
2025-07-27,TOKYO_01,SKU_HT_002,44.0,36.30357142857143,8.197382382326563
2025-06-30,TOKYO_01,SKU_AR_001,16.7,19.053571428571427,4.609948305200762
2025-07-01,TOKYO_01,SKU_AR_001,17.8,19.053571428571427,4.609948305200762
2025-07-02,TOKYO_01,SKU_AR_001,17.9,19.053571428571427,4.609948305200762
2025-07-03,TOKYO_01,SKU_AR_001,18.2,19.053571428571427,4.609948305200762
2025-07-04,TOKYO_01,SKU_AR_001,14.6,19.053571428571427,4.609948305200762
2025-07-05,TOKYO_01,SKU_AR_001,21.5,19.053571428571427,4.609948305200762
2025-07-06,TOKYO_01,SKU_AR_001,21.7,19.053571428571427,4.609948305200762
2025-07-07,TOKYO_01,SKU_AR_001,16.7,19.053571428571427,4.609948305200762
2025-07-08,TOKYO_01,SKU_AR_001,17.8,19.053571428571427,4.609948305200762
2025-07-09,TOKYO_01,SKU_AR_001,17.9,19.053571428571427,4.609948305200762
2025-07-10,TOKYO_01,SKU_AR_001,18.2,19.053571428571427,4.609948305200762
2025-07-11,TOKYO_01,SKU_AR_001,14.6,19.053571428571427,4.609948305200762
2025-07-12,TOKYO_01,SKU_AR_001,21.5,19.053571428571427,4.609948305200762
2025-07-13,TOKYO_01,SKU_AR_001,21.7,19.053571428571427,4.609948305200762
2025-07-14,TOKYO_01,SKU_AR_001,16.7,19.053571428571427,4.609948305200762
2025-07-15,TOKYO_01,SKU_AR_001,17.8,19.053571428571427,4.609948305200762
2025-07-16,TOKYO_01,SKU_AR_001,17.9,19.053571428571427,4.609948305200762
2025-07-17,TOKYO_01,SKU_AR_001,18.2,19.053571428571427,4.609948305200762
2025-07-18,TOKYO_01,SKU_AR_001,14.6,19.053571428571427,4.609948305200762
2025-07-19,TOKYO_01,SKU_AR_001,21.5,19.053571428571427,4.609948305200762
2025-07-20,TOKYO_01,SKU_AR_001,21.7,19.053571428571427,4.609948305200762
2025-07-21,TOKYO_01,SKU_AR_001,16.7,19.053571428571427,4.609948305200762
2025-07-22,TOKYO_01,SKU_AR_001,17.8,19.053571428571427,4.609948305200762
2025-07-23,TOKYO_01,SKU_AR_001,17.9,19.053571428571427,4.609948305200762
2025-07-24,TOKYO_01,SKU_AR_001,18.2,19.053571428571427,4.609948305200762
2025-07-25,TOKYO_01,SKU_AR_001,14.6,19.053571428571427,4.609948305200762
2025-07-26,TOKYO_01,SKU_AR_001,21.5,19.053571428571427,4.609948305200762
2025-07-27,TOKYO_01,SKU_AR_001,21.7,19.053571428571427,4.609948305200762
2025-06-30,TOKYO_01,SKU_AR_002,49.3,50.142857142857146,12.378028292728384
2025-07-01,TOKYO_01,SKU_AR_002,49.9,50.142857142857146,12.378028292728384
2025-07-02,TOKYO_01,SKU_AR_002,43.9,50.142857142857146,12.378028292728384
2025-07-03,TOKYO_01,SKU_AR_002,44.8,50.142857142857146,12.378028292728384
2025-07-04,TOKYO_01,SKU_AR_002,39.7,50.142857142857146,12.378028292728384
2025-07-05,TOKYO_01,SKU_AR_002,57.2,50.142857142857146,12.378028292728384
2025-07-06,TOKYO_01,SKU_AR_002,57.8,50.142857142857146,12.378028292728384
2025-07-07,TOKYO_01,SKU_AR_002,49.3,50.142857142857146,12.378028292728384
2025-07-08,TOKYO_01,SKU_AR_002,49.9,50.142857142857146,12.378028292728384
2025-07-09,TOKYO_01,SKU_AR_002,43.9,50.142857142857146,12.378028292728384
2025-07-10,TOKYO_01,SKU_AR_002,44.8,50.142857142857146,12.378028292728384
2025-07-11,TOKYO_01,SKU_AR_002,39.7,50.142857142857146,12.378028292728384
2025-07-12,TOKYO_01,SKU_AR_002,57.2,50.142857142857146,12.378028292728384
2025-07-13,TOKYO_01,SKU_AR_002,57.8,50.142857142857146,12.378028292728384
2025-07-14,TOKYO_01,SKU_AR_002,49.3,50.142857142857146,12.378028292728384
2025-07-15,TOKYO_01,SKU_AR_002,49.9,50.142857142857146,12.378028292728384
2025-07-16,TOKYO_01,SKU_AR_002,43.9,50.142857142857146,12.378028292728384
2025-07-17,TOKYO_01,SKU_AR_002,44.8,50.142857142857146,12.378028292728384
2025-07-18,TOKYO_01,SKU_AR_002,39.7,50.142857142857146,12.378028292728384
2025-07-19,TOKYO_01,SKU_AR_002,57.2,50.142857142857146,12.378028292728384
2025-07-20,TOKYO_01,SKU_AR_002,57.8,50.142857142857146,12.378028292728384
2025-07-21,TOKYO_01,SKU_AR_002,49.3,50.142857142857146,12.378028292728384
2025-07-22,TOKYO_01,SKU_AR_002,49.9,50.142857142857146,12.378028292728384
2025-07-23,TOKYO_01,SKU_AR_002,43.9,50.142857142857146,12.378028292728384
2025-07-24,TOKYO_01,SKU_AR_002,44.8,50.142857142857146,12.378028292728384
2025-07-25,TOKYO_01,SKU_AR_002,39.7,50.142857142857146,12.378028292728384
2025-07-26,TOKYO_01,SKU_AR_002,57.2,50.142857142857146,12.378028292728384
2025-07-27,TOKYO_01,SKU_AR_002,57.8,50.142857142857146,12.378028292728384
2025-06-30,TOKYO_01,SKU_DN_001,35.6,35.67857142857143,9.25420227465662
2025-07-01,TOKYO_01,SKU_DN_001,36.9,35.67857142857143,9.25420227465662
2025-07-02,TOKYO_01,SKU_DN_001,35.3,35.67857142857143,9.25420227465662
2025-07-03,TOKYO_01,SKU_DN_001,30.5,35.67857142857143,9.25420227465662
2025-07-04,TOKYO_01,SKU_DN_001,34.4,35.67857142857143,9.25420227465662
2025-07-05,TOKYO_01,SKU_DN_001,39.8,35.67857142857143,9.25420227465662
2025-07-06,TOKYO_01,SKU_DN_001,44.2,35.67857142857143,9.25420227465662
2025-07-07,TOKYO_01,SKU_DN_001,35.6,35.67857142857143,9.25420227465662
2025-07-08,TOKYO_01,SKU_DN_001,36.9,35.67857142857143,9.25420227465662
2025-07-09,TOKYO_01,SKU_DN_001,35.3,35.67857142857143,9.25420227465662
2025-07-10,TOKYO_01,SKU_DN_001,30.5,35.67857142857143,9.25420227465662
2025-07-11,TOKYO_01,SKU_DN_001,34.4,35.67857142857143,9.25420227465662
2025-07-12,TOKYO_01,SKU_DN_001,39.8,35.67857142857143,9.25420227465662
2025-07-13,TOKYO_01,SKU_DN_001,44.2,35.67857142857143,9.25420227465662
2025-07-14,TOKYO_01,SKU_DN_001,35.6,35.67857142857143,9.25420227465662
2025-07-15,TOKYO_01,SKU_DN_001,36.9,35.67857142857143,9.25420227465662
2025-07-16,TOKYO_01,SKU_DN_001,35.3,35.67857142857143,9.25420227465662
2025-07-17,TOKYO_01,SKU_DN_001,30.5,35.67857142857143,9.25420227465662
2025-07-18,TOKYO_01,SKU_DN_001,34.4,35.67857142857143,9.25420227465662
2025-07-19,TOKYO_01,SKU_DN_001,39.8,35.67857142857143,9.25420227465662
2025-07-20,TOKYO_01,SKU_DN_001,44.2,35.67857142857143,9.25420227465662
2025-07-21,TOKYO_01,SKU_DN_001,35.6,35.67857142857143,9.25420227465662
2025-07-22,TOKYO_01,SKU_DN_001,36.9,35.67857142857143,9.25420227465662
2025-07-23,TOKYO_01,SKU_DN_001,35.3,35.67857142857143,9.25420227465662
2025-07-24,TOKYO_01,SKU_DN_001,30.5,35.67857142857143,9.25420227465662
2025-07-25,TOKYO_01,SKU_DN_001,34.4,35.67857142857143,9.25420227465662
2025-07-26,TOKYO_01,SKU_DN_001,39.8,35.67857142857143,9.25420227465662
2025-07-27,TOKYO_01,SKU_DN_001,44.2,35.67857142857143,9.25420227465662
2025-06-30,TOKYO_01,SKU_DN_002,29.5,30.035714285714285,7.2637688332116985
2025-07-01,TOKYO_01,SKU_DN_002,25.6,30.035714285714285,7.2637688332116985
2025-07-02,TOKYO_01,SKU_DN_002,25.9,30.035714285714285,7.2637688332116985
2025-07-03,TOKYO_01,SKU_DN_002,28.0,30.035714285714285,7.2637688332116985
2025-07-04,TOKYO_01,SKU_DN_002,27.2,30.035714285714285,7.2637688332116985
2025-07-05,TOKYO_01,SKU_DN_002,35.5,30.035714285714285,7.2637688332116985
2025-07-06,TOKYO_01,SKU_DN_002,37.6,30.035714285714285,7.2637688332116985
2025-07-07,TOKYO_01,SKU_DN_002,29.5,30.035714285714285,7.2637688332116985
2025-07-08,TOKYO_01,SKU_DN_002,25.6,30.035714285714285,7.2637688332116985
2025-07-09,TOKYO_01,SKU_DN_002,25.9,30.035714285714285,7.2637688332116985
2025-07-10,TOKYO_01,SKU_DN_002,28.0,30.035714285714285,7.2637688332116985
2025-07-11,TOKYO_01,SKU_DN_002,27.2,30.035714285714285,7.2637688332116985
2025-07-12,TOKYO_01,SKU_DN_002,35.5,30.035714285714285,7.2637688332116985
2025-07-13,TOKYO_01,SKU_DN_002,37.6,30.035714285714285,7.2637688332116985
2025-07-14,TOKYO_01,SKU_DN_002,29.5,30.035714285714285,7.2637688332116985
2025-07-15,TOKYO_01,SKU_DN_002,25.6,30.035714285714285,7.2637688332116985
2025-07-16,TOKYO_01,SKU_DN_002,25.9,30.035714285714285,7.2637688332116985
2025-07-17,TOKYO_01,SKU_DN_002,28.0,30.035714285714285,7.2637688332116985
2025-07-18,TOKYO_01,SKU_DN_002,27.2,30.035714285714285,7.2637688332116985
2025-07-19,TOKYO_01,SKU_DN_002,35.5,30.035714285714285,7.2637688332116985
2025-07-20,TOKYO_01,SKU_DN_002,37.6,30.035714285714285,7.2637688332116985
2025-07-21,TOKYO_01,SKU_DN_002,29.5,30.035714285714285,7.2637688332116985
2025-07-22,TOKYO_01,SKU_DN_002,25.6,30.035714285714285,7.2637688332116985
2025-07-23,TOKYO_01,SKU_DN_002,25.9,30.035714285714285,7.2637688332116985
2025-07-24,TOKYO_01,SKU_DN_002,28.0,30.035714285714285,7.2637688332116985
2025-07-25,TOKYO_01,SKU_DN_002,27.2,30.035714285714285,7.2637688332116985
2025-07-26,TOKYO_01,SKU_DN_002,35.5,30.035714285714285,7.2637688332116985
2025-07-27,TOKYO_01,SKU_DN_002,37.6,30.035714285714285,7.2637688332116985
2025-06-30,TOKYO_01,SKU_SH_001,26.2,28.875,6.553451554160392
2025-07-01,TOKYO_01,SKU_SH_001,27.1,28.875,6.553451554160392
2025-07-02,TOKYO_01,SKU_SH_001,27.5,28.875,6.553451554160392
2025-07-03,TOKYO_01,SKU_SH_001,23.8,28.875,6.553451554160392
2025-07-04,TOKYO_01,SKU_SH_001,23.4,28.875,6.553451554160392
2025-07-05,TOKYO_01,SKU_SH_001,29.3,28.875,6.553451554160392
2025-07-06,TOKYO_01,SKU_SH_001,31.3,28.875,6.553451554160392
2025-07-07,TOKYO_01,SKU_SH_001,26.2,28.875,6.553451554160392
2025-07-08,TOKYO_01,SKU_SH_001,27.1,28.875,6.553451554160392
2025-07-09,TOKYO_01,SKU_SH_001,27.5,28.875,6.553451554160392
2025-07-10,TOKYO_01,SKU_SH_001,23.8,28.875,6.553451554160392
2025-07-11,TOKYO_01,SKU_SH_001,23.4,28.875,6.553451554160392
2025-07-12,TOKYO_01,SKU_SH_001,29.3,28.875,6.553451554160392
2025-07-13,TOKYO_01,SKU_SH_001,31.3,28.875,6.553451554160392
2025-07-14,TOKYO_01,SKU_SH_001,26.2,28.875,6.553451554160392
2025-07-15,TOKYO_01,SKU_SH_001,27.1,28.875,6.553451554160392
2025-07-16,TOKYO_01,SKU_SH_001,27.5,28.875,6.553451554160392
2025-07-17,TOKYO_01,SKU_SH_001,23.8,28.875,6.553451554160392
2025-07-18,TOKYO_01,SKU_SH_001,23.4,28.875,6.553451554160392
2025-07-19,TOKYO_01,SKU_SH_001,29.3,28.875,6.553451554160392
2025-07-20,TOKYO_01,SKU_SH_001,31.3,28.875,6.553451554160392
2025-07-21,TOKYO_01,SKU_SH_001,26.2,28.875,6.553451554160392
2025-07-22,TOKYO_01,SKU_SH_001,27.1,28.875,6.553451554160392
2025-07-23,TOKYO_01,SKU_SH_001,27.5,28.875,6.553451554160392
2025-07-24,TOKYO_01,SKU_SH_001,23.8,28.875,6.553451554160392
2025-07-25,TOKYO_01,SKU_SH_001,23.4,28.875,6.553451554160392
2025-07-26,TOKYO_01,SKU_SH_001,29.3,28.875,6.553451554160392
2025-07-27,TOKYO_01,SKU_SH_001,31.3,28.875,6.553451554160392
2025-06-30,TOKYO_01,SKU_SH_002,46.6,46.910714285714285,11.432452668870928
2025-07-01,TOKYO_01,SKU_SH_002,56.0,46.910714285714285,11.432452668870928
2025-07-02,TOKYO_01,SKU_SH_002,43.3,46.910714285714285,11.432452668870928
2025-07-03,TOKYO_01,SKU_SH_002,46.5,46.910714285714285,11.432452668870928
2025-07-04,TOKYO_01,SKU_SH_002,39.8,46.910714285714285,11.432452668870928
2025-07-05,TOKYO_01,SKU_SH_002,57.6,46.910714285714285,11.432452668870928
2025-07-06,TOKYO_01,SKU_SH_002,54.0,46.910714285714285,11.432452668870928
2025-07-07,TOKYO_01,SKU_SH_002,46.6,46.910714285714285,11.432452668870928
2025-07-08,TOKYO_01,SKU_SH_002,56.0,46.910714285714285,11.432452668870928
2025-07-09,TOKYO_01,SKU_SH_002,43.3,46.910714285714285,11.432452668870928
2025-07-10,TOKYO_01,SKU_SH_002,46.5,46.910714285714285,11.432452668870928
2025-07-11,TOKYO_01,SKU_SH_002,39.8,46.910714285714285,11.432452668870928
2025-07-12,TOKYO_01,SKU_SH_002,57.6,46.910714285714285,11.432452668870928
2025-07-13,TOKYO_01,SKU_SH_002,54.0,46.910714285714285,11.432452668870928
2025-07-14,TOKYO_01,SKU_SH_002,46.6,46.910714285714285,11.432452668870928
2025-07-15,TOKYO_01,SKU_SH_002,56.0,46.910714285714285,11.432452668870928
2025-07-16,TOKYO_01,SKU_SH_002,43.3,46.910714285714285,11.432452668870928
2025-07-17,TOKYO_01,SKU_SH_002,46.5,46.910714285714285,11.432452668870928
2025-07-18,TOKYO_01,SKU_SH_002,39.8,46.910714285714285,11.432452668870928
2025-07-19,TOKYO_01,SKU_SH_002,57.6,46.910714285714285,11.432452668870928
2025-07-20,TOKYO_01,SKU_SH_002,54.0,46.910714285714285,11.432452668870928
2025-07-21,TOKYO_01,SKU_SH_002,46.6,46.910714285714285,11.432452668870928
2025-07-22,TOKYO_01,SKU_SH_002,56.0,46.910714285714285,11.432452668870928
2025-07-23,TOKYO_01,SKU_SH_002,43.3,46.910714285714285,11.432452668870928
2025-07-24,TOKYO_01,SKU_SH_002,46.5,46.910714285714285,11.432452668870928
2025-07-25,TOKYO_01,SKU_SH_002,39.8,46.910714285714285,11.432452668870928
2025-07-26,TOKYO_01,SKU_SH_002,57.6,46.910714285714285,11.432452668870928
2025-07-27,TOKYO_01,SKU_SH_002,54.0,46.910714285714285,11.432452668870928
2025-06-30,TOKYO_01,SKU_OUT_001,29.0,34.089285714285715,8.815846859159695
2025-07-01,TOKYO_01,SKU_OUT_001,27.0,34.089285714285715,8.815846859159695
2025-07-02,TOKYO_01,SKU_OUT_001,27.8,34.089285714285715,8.815846859159695
2025-07-03,TOKYO_01,SKU_OUT_001,25.5,34.089285714285715,8.815846859159695
2025-07-04,TOKYO_01,SKU_OUT_001,27.4,34.089285714285715,8.815846859159695
2025-07-05,TOKYO_01,SKU_OUT_001,35.6,34.089285714285715,8.815846859159695
2025-07-06,TOKYO_01,SKU_OUT_001,33.7,34.089285714285715,8.815846859159695
2025-07-07,TOKYO_01,SKU_OUT_001,29.0,34.089285714285715,8.815846859159695
2025-07-08,TOKYO_01,SKU_OUT_001,27.0,34.089285714285715,8.815846859159695
2025-07-09,TOKYO_01,SKU_OUT_001,27.8,34.089285714285715,8.815846859159695
2025-07-10,TOKYO_01,SKU_OUT_001,25.5,34.089285714285715,8.815846859159695
2025-07-11,TOKYO_01,SKU_OUT_001,27.4,34.089285714285715,8.815846859159695
2025-07-12,TOKYO_01,SKU_OUT_001,35.6,34.089285714285715,8.815846859159695
2025-07-13,TOKYO_01,SKU_OUT_001,33.7,34.089285714285715,8.815846859159695
2025-07-14,TOKYO_01,SKU_OUT_001,29.0,34.089285714285715,8.815846859159695
2025-07-15,TOKYO_01,SKU_OUT_001,27.0,34.089285714285715,8.815846859159695
2025-07-16,TOKYO_01,SKU_OUT_001,27.8,34.089285714285715,8.815846859159695
2025-07-17,TOKYO_01,SKU_OUT_001,25.5,34.089285714285715,8.815846859159695
2025-07-18,TOKYO_01,SKU_OUT_001,27.4,34.089285714285715,8.815846859159695
2025-07-19,TOKYO_01,SKU_OUT_001,35.6,34.089285714285715,8.815846859159695
2025-07-20,TOKYO_01,SKU_OUT_001,33.7,34.089285714285715,8.815846859159695
2025-07-21,TOKYO_01,SKU_OUT_001,29.0,34.089285714285715,8.815846859159695
2025-07-22,TOKYO_01,SKU_OUT_001,27.0,34.089285714285715,8.815846859159695
2025-07-23,TOKYO_01,SKU_OUT_001,27.8,34.089285714285715,8.815846859159695
2025-07-24,TOKYO_01,SKU_OUT_001,25.5,34.089285714285715,8.815846859159695
2025-07-25,TOKYO_01,SKU_OUT_001,27.4,34.089285714285715,8.815846859159695
2025-07-26,TOKYO_01,SKU_OUT_001,35.6,34.089285714285715,8.815846859159695
2025-07-27,TOKYO_01,SKU_OUT_001,33.7,34.089285714285715,8.815846859159695
2025-06-30,TOKYO_01,SKU_OUT_002,20.9,27.571428571428573,8.827348295047498
2025-07-01,TOKYO_01,SKU_OUT_002,24.8,27.571428571428573,8.827348295047498
2025-07-02,TOKYO_01,SKU_OUT_002,20.5,27.571428571428573,8.827348295047498
2025-07-03,TOKYO_01,SKU_OUT_002,18.9,27.571428571428573,8.827348295047498
2025-07-04,TOKYO_01,SKU_OUT_002,23.8,27.571428571428573,8.827348295047498
2025-07-05,TOKYO_01,SKU_OUT_002,32.0,27.571428571428573,8.827348295047498
2025-07-06,TOKYO_01,SKU_OUT_002,29.5,27.571428571428573,8.827348295047498
2025-07-07,TOKYO_01,SKU_OUT_002,20.9,27.571428571428573,8.827348295047498
2025-07-08,TOKYO_01,SKU_OUT_002,24.8,27.571428571428573,8.827348295047498
2025-07-09,TOKYO_01,SKU_OUT_002,20.5,27.571428571428573,8.827348295047498
2025-07-10,TOKYO_01,SKU_OUT_002,18.9,27.571428571428573,8.827348295047498
2025-07-11,TOKYO_01,SKU_OUT_002,23.8,27.571428571428573,8.827348295047498
2025-07-12,TOKYO_01,SKU_OUT_002,32.0,27.571428571428573,8.827348295047498
2025-07-13,TOKYO_01,SKU_OUT_002,29.5,27.571428571428573,8.827348295047498
2025-07-14,TOKYO_01,SKU_OUT_002,20.9,27.571428571428573,8.827348295047498
2025-07-15,TOKYO_01,SKU_OUT_002,24.8,27.571428571428573,8.827348295047498
2025-07-16,TOKYO_01,SKU_OUT_002,20.5,27.571428571428573,8.827348295047498
2025-07-17,TOKYO_01,SKU_OUT_002,18.9,27.571428571428573,8.827348295047498
2025-07-18,TOKYO_01,SKU_OUT_002,23.8,27.571428571428573,8.827348295047498
2025-07-19,TOKYO_01,SKU_OUT_002,32.0,27.571428571428573,8.827348295047498
2025-07-20,TOKYO_01,SKU_OUT_002,29.5,27.571428571428573,8.827348295047498
2025-07-21,TOKYO_01,SKU_OUT_002,20.9,27.571428571428573,8.827348295047498
2025-07-22,TOKYO_01,SKU_OUT_002,24.8,27.571428571428573,8.827348295047498
2025-07-23,TOKYO_01,SKU_OUT_002,20.5,27.571428571428573,8.827348295047498
2025-07-24,TOKYO_01,SKU_OUT_002,18.9,27.571428571428573,8.827348295047498
2025-07-25,TOKYO_01,SKU_OUT_002,23.8,27.571428571428573,8.827348295047498
2025-07-26,TOKYO_01,SKU_OUT_002,32.0,27.571428571428573,8.827348295047498
2025-07-27,TOKYO_01,SKU_OUT_002,29.5,27.571428571428573,8.827348295047498
2025-06-30,TOKYO_01,SKU_KN_001,17.5,16.785714285714285,3.7402687590078854
2025-07-01,TOKYO_01,SKU_KN_001,15.3,16.785714285714285,3.7402687590078854
2025-07-02,TOKYO_01,SKU_KN_001,14.9,16.785714285714285,3.7402687590078854
2025-07-03,TOKYO_01,SKU_KN_001,14.7,16.785714285714285,3.7402687590078854
2025-07-04,TOKYO_01,SKU_KN_001,16.5,16.785714285714285,3.7402687590078854
2025-07-05,TOKYO_01,SKU_KN_001,16.6,16.785714285714285,3.7402687590078854
2025-07-06,TOKYO_01,SKU_KN_001,17.7,16.785714285714285,3.7402687590078854
2025-07-07,TOKYO_01,SKU_KN_001,17.5,16.785714285714285,3.7402687590078854
2025-07-08,TOKYO_01,SKU_KN_001,15.3,16.785714285714285,3.7402687590078854
2025-07-09,TOKYO_01,SKU_KN_001,14.9,16.785714285714285,3.7402687590078854
2025-07-10,TOKYO_01,SKU_KN_001,14.7,16.785714285714285,3.7402687590078854
2025-07-11,TOKYO_01,SKU_KN_001,16.5,16.785714285714285,3.7402687590078854
2025-07-12,TOKYO_01,SKU_KN_001,16.6,16.785714285714285,3.7402687590078854
2025-07-13,TOKYO_01,SKU_KN_001,17.7,16.785714285714285,3.7402687590078854
2025-07-14,TOKYO_01,SKU_KN_001,17.5,16.785714285714285,3.7402687590078854
2025-07-15,TOKYO_01,SKU_KN_001,15.3,16.785714285714285,3.7402687590078854
2025-07-16,TOKYO_01,SKU_KN_001,14.9,16.785714285714285,3.7402687590078854
2025-07-17,TOKYO_01,SKU_KN_001,14.7,16.785714285714285,3.7402687590078854
2025-07-18,TOKYO_01,SKU_KN_001,16.5,16.785714285714285,3.7402687590078854
2025-07-19,TOKYO_01,SKU_KN_001,16.6,16.785714285714285,3.7402687590078854
2025-07-20,TOKYO_01,SKU_KN_001,17.7,16.785714285714285,3.7402687590078854
2025-07-21,TOKYO_01,SKU_KN_001,17.5,16.785714285714285,3.7402687590078854
2025-07-22,TOKYO_01,SKU_KN_001,15.3,16.785714285714285,3.7402687590078854
2025-07-23,TOKYO_01,SKU_KN_001,14.9,16.785714285714285,3.7402687590078854
2025-07-24,TOKYO_01,SKU_KN_001,14.7,16.785714285714285,3.7402687590078854
2025-07-25,TOKYO_01,SKU_KN_001,16.5,16.785714285714285,3.7402687590078854
2025-07-26,TOKYO_01,SKU_KN_001,16.6,16.785714285714285,3.7402687590078854
2025-07-27,TOKYO_01,SKU_KN_001,17.7,16.785714285714285,3.7402687590078854
2025-06-30,TOKYO_01,SKU_KN_002,13.7,19.446428571428573,5.03413671522064
2025-07-01,TOKYO_01,SKU_KN_002,15.7,19.446428571428573,5.03413671522064
2025-07-02,TOKYO_01,SKU_KN_002,17.6,19.446428571428573,5.03413671522064
2025-07-03,TOKYO_01,SKU_KN_002,16.4,19.446428571428573,5.03413671522064
2025-07-04,TOKYO_01,SKU_KN_002,16.4,19.446428571428573,5.03413671522064
2025-07-05,TOKYO_01,SKU_KN_002,20.5,19.446428571428573,5.03413671522064
2025-07-06,TOKYO_01,SKU_KN_002,20.3,19.446428571428573,5.03413671522064
2025-07-07,TOKYO_01,SKU_KN_002,13.7,19.446428571428573,5.03413671522064
